locus_tag,gene,Tminus30,Tminus15,T0,T15,T30,T60,T150,T330,Tminus30_Tminus15,Tminus15_T0,T0_T15,T15_T30,T30_T60,T60_T150,T150_T330
BSU25430,yqeV,-1.268820845,-1.00314002,-1.262084327,0.590167689,0.320030689,0.863554737,0.729832212,1.030459865,0,0,1,0,0,0,0
BSU_TRNA_29,trnD-Asn,-1.160647682,-1.087798493,-1.300629519,0.905107786,0.283992006,0.855849767,0.667192131,0.836934002,0,0,1,0,0,0,0
BSU_TRNA_22,trnE-Asp,-1.164678875,-1.065367363,-1.286267169,0.718644794,0.175315638,0.78639025,0.878884249,0.957078476,0,0,1,0,0,0,0
BSU_TRNA_48,trnS-Gln,-1.261783055,-1.055887284,-1.16899402,0.822675682,0.205555081,0.549438665,0.75029571,1.15869922,0,0,1,0,0,0,0
BSU_TRNA_75,trnSL-Glu2,-1.29652078,-0.928845184,-1.301510196,0.903198452,0.316464798,0.654544762,0.664548045,0.988120104,0,0,1,0,0,0,0
BSU_TRNA_16,trnJ-Gly,-1.280300759,-1.051823256,-1.138047694,0.751051719,0.179349299,0.508316776,0.872005106,1.15944881,0,0,1,0,0,0,0
BSU_TRNA_69,trnB-Ile2,-1.270470621,-1.044308496,-1.20644754,0.705808343,0.204789528,0.874721595,0.749886719,0.986020472,0,0,1,0,0,0,0
BSU_TRNA_50,trnS-Leu1,-1.180155363,-1.010366928,-1.244529546,0.611879268,0.188801929,0.460387869,0.925068167,1.248914603,0,0,1,0,0,0,0
BSU_TRNA_4,trnY-Lys,-1.240127672,-1.048061002,-1.266877997,0.862458619,0.320003597,0.645237649,0.81783149,0.909535317,0,0,1,0,0,0,0
BSU_TRNA_14,trnJ-Lys,-1.163383924,-1.096139818,-1.258646344,0.757179486,0.279683943,0.54048112,0.840491411,1.100334127,0,0,1,0,0,0,0
BSU_TRNA_21,trnE-Met,-1.15458368,-1.057133007,-1.315283211,0.840201478,0.270857568,0.644156322,0.719179214,1.052605317,0,0,1,0,0,0,0
BSU_TRNA_64,trnB-Met2,-1.476084043,-1.343222338,-0.613579369,0.769768113,0.250499724,0.741042771,0.696269062,0.975306081,0,0,1,0,0,0,0
BSU_TRNA_30,trnD-Ser,-1.31240051,-1.173241137,-0.922308663,0.825156087,-0.035801596,0.983433529,0.63831433,0.99684796,0,0,1,0,0,0,0
BSU_TRNA_71,trnB-Ser2,-1.192593136,-0.94741794,-1.324018414,0.378942271,0.329491895,0.730482502,0.799497395,1.225615427,0,0,1,0,0,0,0
BSU10490,sipV,-1.2576575,-0.979449303,-1.262182921,0.562060447,0.541384863,0.754140532,0.408215496,1.233488387,0,0,1,0,0,0,0
BSU29790,murC,-1.18622621,-1.036809949,-1.307116654,0.637401175,0.329421551,0.903887473,0.605386415,1.054056198,0,0,1,0,0,0,0
BSU36890,upp,-1.249158758,-1.092274133,-1.248631729,0.885081795,0.512152096,0.60718092,0.703444981,0.882204828,0,0,1,0,0,0,0
BSU31520,malK,-1.246942653,-0.931696168,-1.351717935,0.694059097,0.425068065,0.903796316,0.494382221,1.013051057,0,0,1,0,0,0,0
BSU31530,malR,-1.250403935,-0.861668149,-1.319279585,0.604000337,0.357577994,0.838992572,0.353216465,1.2775643,0,0,1,0,0,0,0
BSU39660,yxdJ,-1.159164977,-1.018322834,-1.275962456,0.49461215,0.24575458,0.959888104,0.53895427,1.214241163,0,0,1,0,0,0,0
BSU03570,sfp2,-1.125836652,-0.908314689,-1.380374599,0.893052182,0.116044089,0.617626916,0.568761831,1.219040922,0,0,1,0,0,0,0
BSU29050,ytbE,-0.935266739,-0.769347914,-0.788202761,2.087489278,0.673797854,-0.158047126,-0.241525303,0.131102711,0,0,1,0,0,0,0
BSU08830,ssuB,-0.652040888,-0.309341114,-0.913196911,2.275910762,0.27342935,-0.422650745,-0.426284522,0.174174069,0,0,1,0,0,0,0
BSU08850,ssuC,-0.856397923,-0.331745186,-1.068145747,2.197930233,0.321339857,-0.28462028,0.020641709,0.000997337,0,0,1,0,0,0,0
BSU33960,araE,-0.685377927,-0.528977478,-1.211805464,2.035423348,0.331733802,0.043450101,-0.505527707,0.521081324,0,0,1,0,0,0,0
BSU23530,spoIIM,-0.912691889,-0.10570875,-1.14397854,2.169088992,0.169911337,0.093300745,-0.319597643,0.049675748,0,0,1,0,0,0,0
BSU36750,spoIID,-0.991612507,-0.74619708,-0.85037694,2.079782646,0.62821326,0.026960211,-0.123923633,-0.022845957,0,0,1,0,0,0,0
BSU26500,yrkI,-0.505964684,-0.538857125,-0.699160429,2.405995868,0.053422451,-0.240289761,-0.273042692,-0.202103628,0,0,1,-1,0,0,0
BSU26540,yrkE,-0.632925431,-0.533950081,-0.67207752,2.376810594,0.17729506,-0.231463516,-0.317341055,-0.16634805,0,0,1,-1,0,0,0
BSU08920,yhbB,-0.659318876,-0.702653436,-0.779576265,2.297253521,0.315623293,-0.176834753,-0.069105597,-0.225387887,0,0,1,0,0,0,0
BSU29500,ytfJ,0.352802614,-0.158600321,-0.070053581,2.225796511,0.000386342,-0.602363859,-0.89348672,-0.854480985,0,0,1,0,0,0,0
BSU13060,ykjA,-0.502080951,-0.191543118,-1.313139824,2.18063603,0.268412902,-0.365976702,-0.144972579,0.068664241,0,0,1,0,0,0,0
BSU24510,yqhO,-0.843881507,-0.670258484,-0.879253497,2.16883531,0.545303849,-0.124968143,-0.21943404,0.023656512,0,0,1,-1,0,0,0
BSU18730,yoaS,-0.903109205,-0.344560585,-1.042656302,2.134800723,0.060987135,-0.169105278,-0.288948668,0.55259218,0,0,1,0,0,0,0
BSU38470,ywaD,-0.517356489,-0.023531764,-1.32037021,2.196396279,-0.163497831,-0.150213759,-0.250222151,0.228795926,0,0,1,0,0,0,0
BSU08910,queG,-0.879442425,-0.77002744,-0.987570852,2.087336488,0.53875461,-0.004297529,0.081710437,-0.066463289,0,0,1,0,0,0,0
BSU13040,hmp,-0.37310665,-0.220707534,-0.374557054,2.438882656,-0.288133969,-0.317252832,-0.720440035,-0.144684582,0,0,1,-1,0,0,0
BSU08860,ssuD,-0.871733599,-0.670240849,-0.900696996,2.157396422,0.507324511,-0.129288516,-0.199428447,0.106667473,0,0,1,0,0,0,0
BSU10280,yhfM,-0.662499176,-0.314046799,-1.3261533,2.027397339,0.262084179,-0.347635768,0.592009396,-0.23115587,0,0,1,0,0,0,0
BSU05800,pbuE,-0.755343473,-0.772217836,-0.865756736,2.190945744,0.383086205,-0.010701482,0.162012207,-0.332024629,0,0,1,0,0,0,0
BSU28800,araA,-0.74215363,-0.174330267,-0.947263997,2.234308202,0.302060355,-0.329659485,-0.539344497,0.196383319,0,0,1,0,0,0,0
BSU30760,mntB,-0.742120264,-0.442330784,-0.958922482,2.294609659,-0.10268195,0.000840285,-0.193621742,0.144227278,0,0,1,-1,0,0,0
BSU30770,mntA,-0.715509246,-0.725894654,-0.906125823,2.243106976,-0.026954634,-0.004297429,-0.154178032,0.289852842,0,0,1,-1,0,0,0
BSU30740,mntD,-0.84710111,-0.576070273,-0.995669222,2.203256101,0.033669436,0.14180047,-0.183440259,0.223554856,0,0,1,0,0,0,0
BSU30750,mntC,-0.940526925,-0.483755252,-1.08583561,2.141495721,0.089112691,0.07430221,-0.099671213,0.304878379,0,0,1,0,0,0,0
BSU05840,gmuD,-0.818271564,-0.507640074,-1.010859247,2.170638805,0.489610767,0.047218592,-0.304863134,-0.065834145,0,0,1,0,0,0,0
BSU25590,comEA,-0.760801203,-0.183820915,-0.94119776,2.149225578,0.722161792,-0.176016437,-0.437803525,-0.371747529,0,0,1,0,0,0,0
BSU37050,maeA,-0.80471829,-0.539408772,-1.045808203,2.163460215,-0.123565648,0.297228852,-0.275408377,0.328220223,0,0,1,0,0,0,0
BSU05820,gmuA,-0.553052661,-0.577871648,-0.75357521,2.378451307,0.059680413,-0.060996878,-0.304040031,-0.188595293,0,0,1,-1,0,0,0
BSU05810,gmuB,-0.940829449,-0.497415621,-0.750665869,2.255786057,0.318014671,-0.062627132,-0.33196102,0.009698362,0,0,1,-1,0,0,0
BSU05830,gmuC,-0.753531517,-0.465611091,-0.98866872,2.230802041,0.354673701,-0.22775487,-0.265415833,0.115506289,0,0,1,0,0,0,0
BSU24960,pstBA,-0.698039709,-0.563572994,-0.72362856,2.310215657,0.389346461,-0.328120795,-0.176333932,-0.209866127,0,0,1,-1,0,0,0
BSU24950,pstBB,-0.712014997,-0.51894034,-0.670574982,2.236172105,0.662973645,-0.300780943,-0.328333725,-0.368500763,0,0,1,-1,0,0,0
BSU24990,pstS,-0.624825948,-0.535419176,-0.702438869,2.286625844,0.532615252,-0.402650949,-0.305483022,-0.248423132,0,0,1,-1,-1,0,0
BSU24980,pstC,-0.633327223,-0.412962114,-0.751171972,2.300513624,0.488238405,-0.330720633,-0.384170836,-0.276399251,0,0,1,-1,0,0,0
BSU24970,pstA,-0.662524045,-0.550003994,-0.739679819,2.253176104,0.591403614,-0.38375924,-0.318555514,-0.190057106,0,0,1,0,0,0,0
BSU07800,treP,-0.594634976,-0.369703,-1.061095173,2.27032813,0.331067796,-0.114812598,-0.242793687,-0.218356492,0,0,1,0,0,0,0
BSU15310,spoIIGA,-1.104874979,-0.592768105,-0.831792097,2.079216388,0.257840832,-0.077463771,-0.254930749,0.524772481,0,0,1,0,0,0,0
BSU11530,coiA,-0.854803789,-1.047875917,-0.717928359,2.061231762,0.561116668,-0.091604323,-0.154927982,0.24479194,0,0,1,0,0,0,0
BSU04170,ydaB,-0.669864576,-0.558767385,-0.862020312,2.293635896,0.338964229,-0.132330986,-0.302057055,-0.10755981,0,0,1,0,0,0,0
BSU30350,yttB,-0.878878641,-0.657780074,-0.968395152,2.128643816,0.477295204,-0.074450849,-0.228020569,0.201586265,0,0,1,-1,0,0,0
BSU08540,yfhI,-0.849993192,-0.667439549,-0.901444588,2.117520923,0.695087717,-0.147341304,-0.136009107,-0.1103809,0,0,1,0,0,0,0
BSU02960,yceJ,-0.836076303,-0.429995881,-1.10351546,2.104442158,0.441173919,0.360791849,-0.287949821,-0.248870461,0,0,1,0,0,0,0
BSU25010,yqgE,-0.70888109,-0.529410129,-1.174998193,2.081428242,0.482999058,-0.135625678,-0.363034522,0.347522313,0,0,1,0,0,0,0
BSU13350,ykoN,-0.644204699,-0.587234857,-0.942207392,2.056379398,0.862770602,0.111186358,-0.426038212,-0.430651198,0,0,1,0,0,0,0
BSU26510,yrkH,-0.533642002,-0.396503961,-0.699041248,2.414453549,0.046608844,-0.209559383,-0.315642408,-0.306673391,0,0,1,-1,0,0,0
BSU26490,yrkJ,-0.635185299,-0.35291839,-0.844705816,2.353021588,0.175193975,-0.120183053,-0.362351347,-0.212871659,0,0,1,0,0,0,0
BSU40940,yyaD,-0.774741883,-0.377996174,-1.083847397,2.168064972,0.535443273,-0.035347771,-0.232898053,-0.198676968,0,0,1,0,0,0,0
BSU23930,yqjC,0.171167896,-0.730599109,-1.664986012,1.742535336,0.55169787,-0.479382784,0.276434645,0.133132158,0,0,1,0,0,0,0
BSU03350,yciB,-0.826106215,-0.239502648,-1.234457408,2.096245283,0.359482717,-0.059660064,-0.367893249,0.271891584,0,0,1,0,0,0,0
BSU03360,yciC,-0.967995854,-0.007804692,-1.174468912,2.160938964,-0.031682465,-0.020161495,0.096845829,-0.055671376,0,0,1,0,0,0,0
BSU31290,yugT,-0.829510957,-0.657386448,-1.13943352,2.071432546,0.399823137,-0.017800818,-0.153868667,0.326744727,0,0,1,0,0,0,0
BSU10930,yitB,-0.400160502,-0.766872907,-0.657576907,2.224349193,0.631769809,-0.513236686,-0.452517588,-0.065754411,0,0,1,0,0,0,0
BSU35770,tagC,-0.681799594,-0.575900701,-1.129652133,2.06065865,0.475276034,-0.224451968,-0.410348302,0.486218015,0,0,1,0,0,0,0
BSU26530,yrkF,-0.585954935,-0.513797946,-0.553524496,2.4265152,-0.049216455,-0.292819517,-0.308256348,-0.122945503,0,0,1,-1,0,0,0
BSU29040,ytbD,-0.80998023,-0.76580861,-1.013691241,2.045603693,0.697481962,-0.150130379,-0.136605201,0.133130007,0,0,1,0,0,0,0
BSU13710,ykvI,-0.703060251,-0.624574316,-0.792555821,2.025158566,1.02140726,-0.203551936,-0.503288755,-0.219534747,0,0,1,0,0,0,0
BSU03680,yclG,-0.751495938,-0.413692565,-0.929333705,1.999558193,1.039725412,-0.206970829,-0.313285486,-0.424505081,0,0,1,0,0,0,0
BSU39980,qdoI,-0.840059637,-0.766622476,-0.922530215,2.117081098,0.319565797,-0.226648933,-0.131128494,0.45034286,0,0,1,-1,0,0,0
BSU24230,spoIVB,-0.554736428,-0.382488023,-0.744651332,2.379460626,0.164790255,-0.323031775,-0.431969171,-0.107374152,0,0,1,0,0,0,0
BSU00640,spoIIE,-0.879656277,-0.65774469,-0.993281384,2.177644167,0.205443159,0.041844053,-0.034546713,0.140297686,0,0,1,-1,0,0,0
BSU22930,sleB,-0.463866548,0.121475307,-1.246655369,2.159929909,0.450199822,-0.328360417,-0.336564902,-0.356157802,0,0,1,0,0,0,0
BSU03710,gerKC,-0.670896397,-0.429084248,-0.689344028,2.353997676,0.231411577,-0.217277121,-0.490668211,-0.088139248,0,0,1,0,0,0,0
BSU03720,gerKB,-0.624006432,-0.554692215,-0.774998248,2.315741474,0.342423145,-0.253466119,-0.39350639,-0.057495215,0,0,1,0,0,0,0
BSU03700,gerKA,-0.737189304,-0.463469898,-0.961502328,2.213710611,0.53568398,-0.10327046,-0.273715942,-0.210246659,0,0,1,0,0,0,0
BSU00160,yaaH,-0.877332112,-0.629368346,-1.088371185,2.066522331,0.542968702,-0.001331473,0.198657208,-0.211745126,0,0,1,0,0,0,0
BSU00430,yabG,-0.455460914,-0.699977911,-1.398861304,2.061995194,-0.012411518,0.10173536,0.167963384,0.235017711,0,0,1,0,0,0,0
BSU37350,sboA,-0.560809026,-0.914488433,-0.82459269,2.225477921,0.40145481,-0.041990678,-0.062081601,-0.222970304,0,0,1,0,0,0,0
BSU08810,senS,-0.546566191,-0.77125344,-1.029796521,2.200924752,0.314145559,0.192659808,-0.155191126,-0.204922841,0,0,1,0,0,0,0
BSU07810,treA,-1.084535841,-0.254163597,-1.025736957,2.039628761,0.414655309,-0.119674587,-0.409500985,0.439327897,0,0,1,0,0,0,0
BSU26558,yrzM,-0.875931872,-0.418088924,-0.827696049,2.19554134,0.55551301,-0.037763402,-0.479446713,-0.112127391,0,0,1,0,0,0,0
BSU40573,yyzI,-0.935162515,-0.620637306,-0.946242729,2.062003768,0.562202287,-0.130391443,-0.356398426,0.364626363,0,0,1,0,0,0,0
BSU30739,ytzL,1.043596632,1.086635306,1.087690053,0.341071656,-0.464979512,-0.914622437,-1.129167479,-1.050224219,0,0,-1,0,0,0,0
BSU22169,ypzG,1.076070323,1.017044496,1.14198716,0.336137022,-0.516234271,-0.929437505,-1.087283309,-1.038283917,0,0,-1,0,0,0,0
BSU13509,ykzP,0.992801934,1.086665678,1.109298195,0.33184818,-0.345151967,-0.972330305,-1.127886431,-1.075245284,0,0,-1,0,-1,0,0
BSU27468,yrzQ,1.096806988,1.027384742,1.155356807,0.312880469,-0.668863397,-0.925226975,-1.064932663,-0.933405971,0,0,-1,0,0,0,0
BSU13510,ykzE,0.990067684,1.108227526,1.167456139,0.289472181,-0.539206169,-0.888200921,-1.037411217,-1.090405222,0,0,-1,0,0,0,0
BSU25080,yqfX,1.108777658,1.070423271,1.103148857,0.2846774,-0.562436767,-1.002608214,-0.975468736,-1.026513469,0,0,-1,0,0,0,0
BSU08490,yfhD,1.08800343,1.149933157,1.059057251,0.241084609,-0.516353029,-0.956401572,-1.038683012,-1.026640835,0,0,-1,0,0,0,0
BSU30470,ytzC,1.085495093,1.05754989,1.181579922,0.210166454,-0.597540364,-0.963487907,-1.108852413,-0.864910675,0,0,-1,0,0,0,0
BSU09350,yhdB,1.070566691,1.100409838,1.179782578,0.186308387,-0.637666367,-0.920852871,-1.036562587,-0.941985669,0,0,-1,0,0,0,0
BSU09180,yhcQ,1.13673057,0.988630218,1.2581702,0.120697244,-0.847621477,-1.023267491,-0.687331465,-0.9460078,0,0,-1,0,0,0,0
BSU31380,yuzA,0.809607486,0.442974371,1.474215613,0.079222633,-1.618715491,0.061582578,-0.093016428,-1.155870761,0,0,-1,0,0,0,0
BSU27469,yrzR,1.097043171,1.050420083,1.259878886,0.049806387,-0.874578675,-1.081190539,-0.896305052,-0.605074261,0,0,-1,0,0,0,0
BSU32860,yusN,1.264449362,0.819837242,1.333228121,-0.00839756,-0.823882504,-0.811458701,-0.743572272,-1.030203688,0,0,-1,0,0,0,0
BSU16880,ymfJ,1.134889478,1.089497318,1.243449247,-0.018754821,-0.868337784,-0.897062183,-0.876346711,-0.807334545,0,0,-1,0,0,0,0
BSU26980,yraE,1.115811988,0.513900733,1.661633773,-0.103644196,-1.065592973,-0.536927227,-0.932090793,-0.653091305,0,0,-1,0,0,0,0
BSU39590,yxeD,1.179924166,1.130797584,1.221699627,-0.326268245,-1.023050411,-0.922564496,-0.767817542,-0.492720682,0,0,-1,0,0,0,0
BSU18600,yozQ,1.122574064,0.947424402,1.455953155,-0.318065019,-0.987304748,-0.701193749,-0.743322133,-0.776065973,0,0,-1,0,0,0,0
BSU22019,ypzF,1.112771769,0.922434155,1.323728628,0.164676473,-0.847472752,-0.810120235,-0.843672923,-1.022345115,0,0,-1,0,0,0,0
BSU19639,yoyE,1.219450637,0.906071501,1.313190378,-0.123906178,-0.463611303,-0.84228319,-0.934053309,-1.074858537,0,0,-1,0,0,0,0
BSU09140,yhcM,1.226203995,0.778301131,1.38843901,-0.305351591,-1.243398429,-0.709686226,-0.270251955,-0.864255935,0,0,-1,0,0,0,0
BSU09150,yhcN,1.134676982,0.917357276,1.330303391,0.091547056,-0.970080741,-1.034956319,-0.765471103,-0.703376543,0,0,-1,0,0,0,0
BSU09230,yhcV,0.978448304,1.004352163,1.135803822,0.365672799,-0.497018669,-0.487002329,-1.237685191,-1.262570898,0,0,-1,0,0,0,0
BSU33340,sspJ,1.061215855,0.879150762,1.129167973,0.47672902,-0.30716789,-1.011265691,-1.11426565,-1.113564379,0,0,-1,0,0,0,0
BSU18020,sspN,1.066125182,1.112628435,1.184411692,0.178725947,-0.687472143,-0.95564164,-0.981901832,-0.916875642,0,0,-1,0,0,0,0
BSU17990,sspO,1.100388856,1.065266443,1.244785141,0.07286426,-0.92149324,-1.025818479,-0.671918492,-0.864074488,0,0,-1,0,0,0,0
BSU17980,sspP,1.201742384,0.99642914,1.247804407,0.007416789,-0.820684058,-0.920282967,-0.758158206,-0.954267487,0,0,-1,0,0,0,0
BSU22290,sspM,1.339325323,1.150037255,0.950840511,-0.062077557,-0.945623315,-0.964271008,-0.926205712,-0.542025496,0,0,-1,0,0,0,0
BSU08110,sspH,1.058405918,0.572405297,1.729551701,-0.382772026,-1.060898808,-0.553654422,-0.518285495,-0.844752167,0,0,-1,0,0,0,0
BSU00450,sspF,1.116670593,0.934077115,1.075170443,0.48260439,-0.492213079,-1.116802984,-1.039202891,-0.960303588,0,0,-1,-1,-1,0,0
BSU08660,sspE,1.189340218,1.139903672,1.092416291,0.086167023,-0.895826455,-0.933007565,-0.876740023,-0.802253161,0,0,-1,0,0,0,0
BSU18030,tlp,1.11499848,1.09053065,1.206322125,0.079482944,-0.682540956,-0.999662522,-0.858055226,-0.951075495,0,0,-1,0,0,0,0
BSU37120,fbaA,-1.188511816,-0.908280584,-1.248982942,0.102667145,0.295531858,0.908502948,0.703040031,1.336033361,0,0,1,0,0,0,0
BSU33930,pgk,-1.130489267,-0.89529977,-1.194893672,0.16528516,-0.018969366,1.067686425,0.608596761,1.398083729,0,0,1,0,1,0,1
BSU22140,kduD,-1.076935776,-0.841627872,-1.256925503,-0.055975604,0.512651101,0.615677408,0.461900414,1.641235832,0,0,1,0,0,0,1
BSU22130,kduI,-0.986323039,-0.929897381,-1.204548249,-0.141177068,0.422621368,0.54111336,0.61091833,1.687292678,0,0,1,0,0,0,0
BSU30400,bceR,-1.105596686,-0.988496102,-1.159577828,-0.097089566,0.337611241,0.908062086,0.670292943,1.434793912,0,0,1,0,0,0,0
BSU30390,bceS,-1.129922053,-0.870660118,-1.29043598,0.032737232,0.267759789,0.960293538,0.665714776,1.364512815,0,0,1,0,0,0,0
BSU00620,divIC,-1.125246405,-1.052536948,-1.189779903,0.227621346,0.399829591,0.713854182,0.546071099,1.480187037,0,0,1,0,0,0,1
BSU13660,kinD,-1.1398387,-0.969748343,-1.261917145,0.20865373,0.345283174,0.725090093,0.66533302,1.427144172,0,0,1,0,0,0,0
BSU31700,comX,-1.063066155,-1.021347248,-1.161076231,-0.072653708,0.339033187,0.734588558,0.735052118,1.509469478,0,0,1,0,0,0,0
BSU29700,acuB,-1.211375534,-0.655807852,-1.419642903,0.151217371,0.361148497,0.862199164,0.530662935,1.381598322,0,0,1,0,0,0,0
BSU19450,rsbRC,-1.101240699,-0.848153915,-1.212887595,0.180752307,0.129531681,0.732069258,0.441748142,1.678180821,0,0,1,0,0,0,0
BSU13200,rsbRB,-1.025123942,-0.769352034,-1.226667366,-0.071409298,0.139547815,0.769102492,0.439379599,1.744522733,0,0,1,0,0,0,1
BSU32300,yutE,-1.136098247,-1.07420146,-1.172161805,0.404008415,0.153580112,0.985600431,0.512371576,1.326900979,0,0,1,0,0,0,0
BSU04590,ydbS,-1.116541698,-0.884458904,-1.236682183,0.394884193,0.214162612,0.589342163,0.381994458,1.657299358,0,0,1,0,0,0,1
BSU37950,ywdI,-1.099224181,-0.79572615,-1.379139969,0.37957374,0.098937295,0.75386769,0.546501146,1.495210431,0,0,1,0,0,0,0
BSU32310,yutD,-1.144953233,-1.046230146,-1.187602244,0.320933885,0.273633042,0.827555084,0.527167632,1.42949598,0,0,1,0,0,0,1
BSU15970,ylxM,-1.045612704,-0.917919845,-1.298318558,0.268164146,0.136789532,1.032529262,0.384175328,1.440192837,0,0,1,0,1,0,1
BSU14120,ykzF,-1.177489522,-0.7837738,-1.218170514,0.247874896,0.028979468,0.693590425,0.588688407,1.62030064,0,0,1,0,0,0,0
BSU36770,ywmB,-1.086158025,-1.028620419,-1.184279845,0.20725461,0.124691083,0.7235543,0.760619938,1.482938357,0,0,1,0,0,0,0
BSU13270,ykoI,-0.894759527,-0.901504077,-1.231844892,0.167359474,-0.245720243,0.965624869,0.542772896,1.598071499,0,0,1,0,0,0,0
BSU03940,ycnI,-1.145677931,-0.975462674,-1.218921566,0.159003862,0.357495525,0.650117553,0.69146658,1.481978651,0,0,1,0,0,0,0
BSU37340,ywiB,-1.137041875,-0.873079573,-1.230874096,0.157844136,0.161842138,0.951050984,0.468770589,1.501487697,0,0,1,0,0,0,0
BSU22380,ypmB,-1.141108705,-0.973834879,-1.19105595,0.148502616,0.201908686,0.725047352,0.758386594,1.472154286,0,0,1,0,1,0,1
BSU36180,ywqK,-1.032916673,-0.720284322,-1.463458508,0.145454761,0.314739972,0.923413655,0.359922682,1.473128434,0,0,1,0,0,0,0
BSU08640,yfhS,-1.262219638,-0.702308565,-1.263083674,0.117733334,0.100654563,0.761933354,0.816650683,1.430639943,0,0,1,0,0,0,0
BSU10860,yisT,-1.080797234,-0.757155674,-1.368534868,0.103550392,0.177254779,1.018644196,0.459793948,1.44724446,0,0,1,0,0,0,0
BSU31500,yuxK,-1.166031744,-0.951420474,-1.155186836,0.081958486,0.181720508,0.739411834,0.789217707,1.480330518,0,0,1,0,0,0,0
BSU09790,yheB,-1.113347509,-0.981461476,-1.174354136,0.07513687,0.145426385,1.004174811,0.63940401,1.405021045,0,0,1,0,0,0,0
BSU24880,yqgO,-1.126698732,-0.969165304,-1.028955588,0.073324988,-0.082906223,1.175454436,0.521302769,1.437643653,0,0,1,0,0,0,0
BSU37930,ywdK,-1.196259922,-0.899848175,-1.25017822,0.065036967,0.35019795,0.943842603,0.674164883,1.313043914,0,0,1,0,0,0,0
BSU24110,yqzF,-1.241408234,-0.743179846,-1.312039239,0.022468554,0.368737922,0.854873489,0.69702914,1.353518213,0,0,1,0,0,0,0
BSU11020,yitK,-1.187204955,-0.906569048,-1.17846563,0.010772286,0.384221279,0.822271306,0.556020021,1.498954741,0,0,1,0,0,0,0
BSU14540,ykzG,-1.190031509,-0.974041665,-1.166410165,0.12309148,0.305391137,0.783539107,0.666632687,1.451828928,0,0,1,0,0,0,0
BSU00730,cysK,-1.144348577,-0.963334635,-1.233716463,0.078942904,0.558740618,0.363478222,1.009650678,1.330587252,0,0,1,0,0,0,0
BSU22890,cmk,-1.163921073,-0.909349867,-1.1483241,0.073826561,0.087504407,0.847155482,0.706543229,1.506565361,0,0,1,0,0,0,0
BSU17230,pksS,-1.082204039,-0.812748374,-1.269059021,0.045793588,0.087572799,0.68927547,0.763320559,1.578049018,0,0,1,0,0,0,0
BSU04640,alrA,-1.189620276,-1.149756593,-1.074356077,0.290967567,0.410530973,0.773324828,0.534881364,1.404028214,0,0,1,0,0,0,0
BSU04450,dctS,-1.153544994,-0.748560919,-1.262730839,0.074020847,0.189893504,0.818631511,0.477746177,1.604544713,0,0,1,0,0,0,0
BSU35490,degU,-1.075966988,-0.95575148,-1.223329123,-0.014057424,0.186265718,0.913718219,0.760536337,1.408584742,0,0,1,0,0,0,0
BSU13480,ykrK,-1.114827096,-0.903690554,-0.974945377,0.032397002,0.035846145,0.90027011,0.261823876,1.763125894,0,0,1,0,0,0,1
BSU24450,efp,-1.118795563,-0.92533224,-1.304094105,0.124226728,0.246951287,0.917663084,0.753694129,1.30568668,0,0,1,0,1,0,0
BSU08650,fabL,-1.107851888,-0.940531082,-1.261273927,0.282904238,0.133016573,0.92850673,0.5318723,1.433357057,0,0,1,0,0,0,0
BSU38280,efeU,-1.140558098,-0.884728054,-1.180262484,0.122015784,-0.035613839,0.938774783,0.737412056,1.442959852,0,0,1,0,1,0,1
BSU06670,gatC,-1.083846904,-0.905002208,-1.135054582,0.061731249,-0.012720935,0.780633354,0.660960058,1.633299968,0,0,1,0,0,0,1
BSU06160,gutP,-1.180051298,-0.342907012,-1.422775367,-0.104497437,0.270878124,0.862801197,0.325702579,1.590849214,0,0,1,0,0,0,0
BSU22760,hepS,-1.1072684,-0.941130752,-1.125926821,-0.031328925,0.106631463,0.914078124,0.653362874,1.531582436,0,0,1,0,0,0,0
BSU10030,hinT,-1.091286024,-0.914432514,-1.055437582,-0.126600083,0.180347516,0.777717849,0.514928328,1.714762509,0,0,1,0,0,0,1
BSU27740,ruvA,-1.203625489,-0.950223023,-1.120994152,0.098676717,0.136565778,1.076932686,0.608821419,1.353846064,0,0,1,0,0,0,0
BSU04620,acpS,-1.226479935,-1.087920223,-1.104698822,0.294036928,0.420695733,0.663411863,0.629637359,1.411317098,0,0,1,0,0,0,0
BSU25870,yqcF,-1.070823492,-0.669791638,-1.441646753,0.235182962,0.25219135,0.914593908,0.263148199,1.517145463,0,0,1,0,0,0,0
BSU40550,ppaC,-1.246168453,-0.888470645,-1.268584284,0.21968926,0.352345275,0.729740556,0.790528345,1.310919947,0,0,1,0,0,0,0
BSU07510,yfmD,-1.043585731,-1.073644485,-1.124925935,0.089530788,0.235959323,0.770784256,0.556921156,1.588960627,0,0,1,0,0,0,1
BSU_MISC_RNA_4,BSU_MISC_RNA_43,-1.118754392,-0.786312982,-1.31158482,0.150215834,0.056848336,0.737636714,0.776072935,1.495878375,0,0,1,0,0,0,0
BSU19440,norM,-1.211592596,-0.812740736,-1.333505368,0.40477059,0.243379966,0.848657815,0.473213706,1.387816622,0,0,1,0,0,0,0
BSU22080,ypwA,-1.061349202,-0.866438079,-1.145663556,-0.159599129,0.302023527,0.772988473,0.459538256,1.698499709,0,0,1,0,0,0,1
