Class,regulators,gene,locus_tag,t0,t1,t2,t3,t4,t5,t6,t7,t8,g135,g150,g180
O,"SigH+, AbrB+",yobO,BSU19030,0,1.1,2.7,1.8,1.9,1.6,1.6,1.4,1.3,-2.6,-2.5,-2.6
P,"SigH+, SinR+",phrG,BSU40310,0,1.3,2.1,1.6,1.9,1.9,1.3,1.4,1.3,-2.2,-1.7,-1.7
P,"SigH+, SinR+",rapG,BSU40300,0,1.1,1,0.2,-0.4,-1,-0.8,-0.5,-0.5,-0.8,-0.3,-0.7
Q,"SigH+, AbrB+, Spo0A+, SinR+",sigF,BSU23450,0,1.4,5.7,5.7,5.5,4.9,4.5,5.1,4.8,-2,-1.9,-1.7
Q,"SigH+, AbrB+, Spo0A+, SinR+",spoIIAA,BSU23470,0,1.5,5.7,5.7,5.7,4.9,4.4,4.8,4.4,-2.3,-2,-2.2
Q,"SigH+, AbrB+, Spo0A+, SinR+",spoIIAB,BSU23460,0,1.3,5.8,5.5,5.5,4.7,4.2,4.7,4.4,-2.4,-1.9,-2.2
R,"SinR+, AbrB+, Spo0A-",rok,BSU14240,0,1.1,1.2,-0.2,-0.8,-1.1,-1.9,-1.1,-0.9,0.8,0.6,1
S,"SinR+, ScoC+",epr,BSU38400,0,0.8,-0.2,-2.5,-3,-3.5,-3.1,-4,-3.5,-5.1,-4.3,-4.9
T,"SinR+, Spo0A+",sigE,BSU15320,0,0.3,6.2,6.7,6.2,5.8,4.6,5.1,4.5,0.2,0.4,0.3
T,"SinR+, Spo0A+",spoIIE,BSU00640,0,-0.4,5.7,5.3,4.5,4.1,3.1,3.9,3.5,3.2,2.7,3.1
T,"SinR+, Spo0A+",spoIIGA,BSU15310,0,0.4,5.8,6,5.5,4.9,4.2,4.7,4,0.2,0.4,0.1
U,"SinR+, Spo0A-",sinR,BSU24610,0,0.1,0.8,1.3,1.7,1.7,1.1,1.3,1,-0.6,-1,0
V,"AbrB+, Spo0A+",sdpB,BSU33760,0,3.4,3.3,1.8,1.5,0.1,-2.8,-1.4,-2.1,-3.8,-4.2,-4.1
V,"AbrB+, Spo0A+",sdpC,BSU33770,0,0.9,1,0.9,0.9,0.8,-0.7,-0.1,-2,-5.8,-5.8,-5.8
V,"AbrB+, Spo0A+",skfA,BSU01910,0,0.9,3.6,3.7,3.6,3.4,3.4,3.2,3.3,-2.9,-2.5,-2.3
V,"AbrB+, Spo0A+",skfB,BSU01920,0,1.2,4.5,3.8,3.5,2.2,0.9,1.3,0.3,-1.3,-1.1,-1.2
V,"AbrB+, Spo0A+",skfC,BSU01935,0,1.1,4.2,3.5,3,1.8,0.6,1,-0.1,-1.4,-1.1,-1.2
V,"AbrB+, Spo0A+",skfE,BSU01950,0,1.5,3.7,2.9,2.6,1.4,0.4,0.5,-0.6,-1.6,-1.4,-1.5
V,"AbrB+, Spo0A+",skfF,BSU01960,0,1.6,3.9,3.1,2.6,1.5,0.6,0.7,-0.4,-1,-0.9,-1
V,"AbrB+, Spo0A+",skfG,BSU01970,0,1.7,3.8,3.2,2.8,1.8,0.8,1.1,-0.1,-1,-1,-0.8
V,"AbrB+, Spo0A+",skfH,BSU01980,0,1.7,3.9,3.3,2.9,1.9,0.9,1.4,0.6,-0.7,-0.9,-0.7
V,"AbrB+, Spo0A+",yfmJ,BSU07450,0,1.1,1.8,0.5,-0.1,-0.6,-0.9,-1,-1.6,-0.2,-0.1,-0.4
V,"AbrB+, Spo0A+",yjcM,BSU11910,0,1,-0.2,-2.1,-2.3,-3.3,-4.9,-3.8,-3.6,-2.6,-1.3,-2.5
V,"AbrB+, Spo0A+",yocH,BSU19210,0,1.2,2.7,2.5,2.9,2.9,0.9,2.5,0.4,0.2,-0.7,-0.2
V,"AbrB+, Spo0A+",yqcF,BSU25870,0,-0.6,0.6,-0.5,-0.8,-1.5,-2.2,-1.3,-1.9,-0.9,-1.1,-1.3
V,"AbrB+, Spo0A+",yqcG,BSU25860,0,0.2,1.6,0.4,0.2,-0.3,-1.5,-0.7,-1.7,-0.4,-0.1,-0.5
V,"AbrB+, Spo0A+",yqxI,BSU25890,0,-0.9,1.2,-0.3,-0.9,-2.1,-3.1,-3,-4.2,-3.1,-3,-2.7
V,"AbrB+, Spo0A+",yqxJ,BSU25880,0,-0.5,1.5,-0.1,-0.6,-1.8,-2.8,-2.4,-3.3,-2.7,-2.8,-2.4
V,"AbrB+, Spo0A+",yxbD,BSU39870,0,3.5,3,2.1,1.6,0.6,-0.8,-0.4,-0.9,-1.1,-0.6,-0.8
W,"SigH+, SinR+, Spo0A+",spo0A,BSU24220,0,1.2,2.5,1.6,1.3,1.2,0.8,0.7,0.7,0.1,-0.1,0.2
X,"SigH+, SinR+, Spo0A+, AbrB+, ScoC+",sinI,BSU24600,0,-0.4,2,2.9,3.2,2.9,2.3,2.7,2.4,-1.1,-0.9,-1.2
Y,"SinR+, AbrB+, Spo0A+",sigG,BSU15330,0,0.2,4.6,5.9,6.5,6.3,5.9,5.9,6,0.8,0.3,1.1
Z,"AbrB+, ScoC+, SigH+",aprE,BSU10300,0,4.7,4.4,3.6,3.2,2.7,3.5,3.2,4.1,0.4,-0.4,-0.2
Z,"AbrB+, ScoC+, SigH+",bacA,BSU37740,0,4.4,3.5,2.5,1.2,0.6,-1,-0.9,-0.5,-1.7,-1.7,-1.8
Z,"AbrB+, ScoC+, SigH+",bacB,BSU37730,0,3.3,2.8,2,0.7,0,-1,-1.6,-2,-2.2,-1.4,-1.8
Z,"AbrB+, ScoC+, SigH+",bacC,BSU37720,0,3.7,3,2.3,1,0.3,-0.8,-1.2,-1.7,-1.9,-0.9,-1.3
Z,"AbrB+, ScoC+, SigH+",bacD,BSU37710,0,3.2,2.5,1.6,0.4,-0.4,-1.2,-1.8,-2.2,-1.5,-0.9,-1.3
Z,"AbrB+, ScoC+, SigH+",bacE,BSU37700,0,2.7,1.9,0.9,-0.4,-1.1,-2,-2.4,-2.6,-1.2,-0.7,-1
Z,"AbrB+, ScoC+, SigH+",bacF,BSU37690,0,2.4,1.7,0.6,-0.6,-1.1,-1.5,-2.1,-2.3,-1.2,-0.9,-0.9
AA,"AbrB+, Spo0A-",abrB,BSU00370,0,-0.3,-2.2,-3.1,-3.4,-3.7,-4,-4.2,-4.5,-0.9,-2,0
